株W,816.80,892.90,800.20,817.80
株F,904.40,998.60,858.80,865.10
株U,615.00,688.20,586.70,595.90
株C,966.30,1064.80,917.80,919.70
株L,997.90,1062.80,960.70,975.40
株E,847.90,899.90,824.50,832.30
株X,454.90,535.00,422.60,427.00
株M,571.40,663.30,566.30,582.10
株C,957.60,1030.10,938.60,955.70
株W,644.30,703.70,594.50,609.00
株M,960.80,1037.00,952.50,960.40
株F,932.60,999.40,913.80,928.30
株H,547.90,643.50,515.80,521.60
株S,962.20,1038.40,930.10,941.80
株X,380.30,473.20,362.30,369.70
株S,581.80,634.70,541.70,554.90
株B,987.10,1075.90,944.70,951.50
株T,967.20,1051.20,965.50,969.70
株K,585.70,663.90,548.70,567.50
株Y,976.60,1043.00,928.40,943.10
株J,807.30,881.30,791.40,800.80
株D,409.90,479.80,408.50,415.60
株B,365.40,430.40,341.80,348.00
株D,935.60,1025.00,931.80,946.00
株H,369.20,425.00,328.60,348.20
株J,993.20,1088.20,962.00,976.10
株V,322.40,375.60,307.20,322.40
株L,988.40,1073.60,972.80,977.30
株N,814.40,913.10,803.50,808.10
株T,593.30,671.40,556.50,566.80
株B,774.10,848.00,768.20,774.70
株V,405.50,492.20,387.70,391.70
株D,719.00,793.10,707.30,718.30
株I,359.90,411.70,333.60,346.90
株G,860.90,917.60,813.90,833.90
株H,859.80,926.40,823.50,841.40
株W,876.80,968.60,827.90,842.30
株R,994.30,1044.50,950.50,954.90
株J,978.80,1030.90,949.00,959.10
株G,345.90,418.80,309.70,324.10
株E,869.10,965.40,841.60,844.90
株G,687.70,782.80,657.90,661.80
株V,572.00,668.60,540.50,549.50
株L,363.10,444.80,331.50,346.90
株R,785.60,839.80,760.90,770.30
株M,703.10,766.40,673.50,676.70
株B,546.40,616.20,519.70,525.40
株I,956.90,1035.90,914.20,916.10
株G,330.80,381.60,295.20,304.90
株V,314.40,365.20,312.50,313.70
株V,838.50,925.50,792.00,808.60
株M,411.40,507.00,387.80,389.80
株A,450.10,514.30,401.60,419.40
株Q,818.10,899.60,809.50,827.40
株I,564.10,660.30,515.70,524.10
株I,406.90,506.50,403.90,413.70
株J,819.00,918.70,787.10,802.80
株M,993.10,1082.30,980.90,993.90
株L,774.60,854.30,731.70,733.60
株S,937.00,1034.00,916.70,931.20
株I,512.80,603.30,496.40,508.80
株O,724.00,807.40,692.50,696.80
株G,643.20,740.70,609.20,620.60
株T,737.20,811.10,709.70,716.70
株P,351.60,413.40,306.60,308.20
株H,776.50,870.40,738.20,748.50
株J,808.40,881.70,785.50,803.30
株X,860.10,926.70,851.70,871.50
株A,763.90,837.00,718.30,733.20
株K,856.60,922.00,820.50,824.80
株O,874.90,939.90,858.00,860.70
株D,717.70,808.60,700.80,715.20
株R,995.00,1080.10,984.80,990.90
株S,498.80,593.50,462.40,464.60
株P,561.20,612.00,547.80,558.40
株T,906.10,999.10,876.90,884.40
株D,749.60,835.00,738.10,755.00
株C,392.90,456.60,374.10,392.90
株O,766.90,833.80,734.70,743.50
株R,582.10,662.70,545.30,564.10
株Y,630.80,720.50,602.30,621.10
株H,478.20,573.10,462.10,470.50
株Y,420.70,475.70,404.30,420.90
株Y,489.90,575.70,464.60,466.40
株O,473.60,538.20,452.00,469.40
株Y,544.30,622.60,527.60,530.50
株S,931.30,1010.80,908.40,912.60
株R,838.30,903.70,802.10,807.40
株G,527.20,596.20,524.90,527.70
株X,626.20,724.30,578.20,579.30
株N,390.80,474.40,372.10,377.70
株W,307.40,375.60,287.00,296.50
株C,899.40,950.60,856.20,865.90
株W,377.90,470.00,341.10,357.80
株R,935.60,991.10,917.00,921.10
株N,483.90,542.50,456.40,475.20
株N,772.00,826.60,765.70,780.20
株D,976.60,1071.80,965.40,977.70
株U,635.60,701.60,600.40,613.20
株M,863.90,955.40,847.40,853.40
株S,564.10,661.60,558.20,575.50
株L,796.20,879.10,759.60,768.80
株J,776.30,855.40,754.00,771.20
株H,599.10,693.30,592.00,603.30
株T,933.70,1002.40,897.80,902.70
株M,853.80,949.60,824.60,832.80
株B,814.60,869.50,771.10,772.10
株H,871.00,932.90,869.00,874.60
株S,830.30,901.50,794.10,806.70
株S,337.50,413.80,334.40,342.20
株X,364.40,459.20,350.70,356.10
株S,911.60,996.50,875.50,891.70
株K,979.80,1034.00,967.00,983.00
株E,397.40,453.90,380.10,398.40
株U,474.40,525.10,451.10,464.90
株V,924.80,975.80,917.70,920.40
株F,644.10,716.60,594.30,596.10
株X,890.40,960.30,879.70,883.20
株U,719.90,780.20,700.80,702.60
株L,745.80,841.50,715.80,731.30
株V,547.70,600.50,499.90,503.00
株Y,592.00,687.00,576.00,583.60
株B,857.20,922.70,807.80,811.80
株C,511.80,562.20,467.80,478.40
株T,738.50,838.20,704.00,721.50
株L,919.20,979.00,883.30,893.00
株F,820.60,895.40,779.90,787.00
株P,530.40,583.90,495.10,501.60
株M,853.80,952.20,820.90,838.50
株Y,328.10,403.20,295.10,311.10
株S,920.20,992.70,897.10,912.20
株N,955.10,1025.10,953.10,954.20
株S,340.30,430.00,294.70,298.40
株Q,360.80,430.40,349.00,351.90
株K,763.00,859.70,761.00,775.80
株T,356.70,420.30,313.90,327.80
株M,314.30,384.90,284.80,297.30
株X,999.50,1085.80,957.30,967.10
株J,916.50,1003.40,897.90,913.30
株B,391.30,491.20,383.10,385.30
株O,681.80,738.90,649.50,662.30
株M,420.00,470.80,372.50,377.00
株R,319.50,381.50,294.00,301.00
株P,967.00,1045.90,932.40,938.00
株Y,996.80,1062.90,981.00,996.70
株T,844.80,900.20,838.40,844.70
株F,589.20,670.50,540.80,552.20
株C,395.60,479.60,394.60,403.60
株K,759.10,835.70,742.90,756.40
株D,609.60,678.00,562.60,578.50
株Q,940.40,994.30,935.50,947.10
株X,827.40,921.60,789.80,809.30
株J,337.80,414.00,315.00,321.00
株O,524.50,620.50,518.80,520.20
株D,596.50,660.60,579.70,583.70
株J,841.00,935.40,796.20,813.40
株S,689.90,762.40,666.50,679.00
株L,923.90,1003.00,913.30,922.40
株B,505.90,596.50,460.50,479.50
株R,754.40,848.70,709.50,713.50
株R,327.30,425.90,279.00,291.70
株B,652.40,734.00,624.20,633.90
株P,833.30,930.60,783.30,796.50
株R,393.20,485.50,389.20,405.90
株D,719.80,815.30,705.10,722.90
株E,531.00,615.80,508.80,525.80
株Q,821.60,889.60,809.80,811.60
株O,439.10,515.80,406.00,423.50
株D,386.10,479.80,340.40,345.30
株W,818.20,905.20,780.50,793.60
株I,389.90,469.70,368.40,372.30
株S,926.80,1012.80,893.60,902.30
株Q,644.10,711.20,625.90,642.50
株P,463.10,554.90,427.50,434.50
株E,462.70,520.20,434.30,446.90
株H,430.00,525.60,388.00,392.10
株W,710.30,802.70,675.40,676.80
株I,447.80,507.50,445.10,447.90
株J,328.60,422.00,304.20,320.80
株W,586.40,650.90,538.70,548.40
株G,401.20,481.90,379.00,383.10
株O,397.50,483.70,352.10,354.10
株O,370.60,429.20,333.00,335.00
株S,344.40,412.90,337.60,353.40
株A,655.40,731.30,606.10,613.20
株J,558.80,637.10,548.40,553.70
株S,325.50,382.30,276.00,293.50
株F,875.30,951.40,858.30,869.20
株G,593.60,682.00,578.80,592.30
株S,730.30,783.70,722.40,730.80
株D,393.30,460.70,392.00,405.40
株A,925.40,1002.80,876.20,892.90
株V,609.10,698.50,567.90,587.50
株A,586.10,652.90,537.30,550.20
株T,603.70,699.30,589.20,603.30
株S,685.60,775.40,655.30,667.00
株S,446.20,499.90,399.90,413.60
株S,792.40,885.10,779.60,785.60
株S,734.80,795.10,732.80,733.90
株G,598.10,648.90,581.70,588.30
株F,512.00,584.40,500.90,520.30
株T,815.60,884.40,785.50,794.20
株Y,957.00,1036.10,923.60,932.20
株F,468.90,537.60,445.20,458.80
株A,635.30,696.90,586.20,603.00
株P,907.10,974.40,881.70,887.70
株U,966.70,1016.80,917.00,932.30
株H,832.30,903.40,789.90,798.10
株H,984.70,1056.60,952.20,971.10
株J,726.20,796.40,714.40,731.40
株H,908.70,969.20,866.60,886.50
株T,655.30,709.40,626.90,640.60
株P,689.10,775.10,651.00,658.60
株W,981.60,1060.80,953.00,954.40
株L,884.00,946.10,841.60,858.30
株D,528.90,615.40,527.70,545.10
株V,452.60,539.70,415.90,424.10
株B,484.50,570.80,482.10,488.40
株S,780.50,840.30,755.90,773.80
株V,676.60,766.80,660.60,675.90
株V,512.60,578.00,496.10,509.60
株V,456.80,535.60,451.40,458.50
株M,380.50,477.70,350.70,355.70
株Q,682.30,776.80,659.30,668.60
株W,916.80,968.60,873.80,882.70
株G,620.60,713.20,605.60,616.00
株T,845.20,936.90,833.70,842.10
株U,558.00,628.60,517.00,525.60
株E,763.60,842.30,743.80,761.80
株L,371.10,435.30,322.40,330.70
株W,441.10,531.40,421.60,430.90
株G,579.80,644.20,569.70,580.50
株S,799.80,852.30,752.70,765.10
株P,610.80,704.20,575.30,576.40
株N,366.90,423.40,320.20,333.00
株B,541.70,617.20,514.20,525.30
株Y,372.40,469.30,328.00,345.60
株D,474.80,551.80,457.70,471.60
株U,994.00,1092.20,970.60,978.40
株Y,598.40,685.00,586.60,594.30
株T,674.10,728.50,670.70,674.00
株F,978.00,1031.70,961.90,964.40
株B,637.80,708.00,615.30,629.60
株G,357.10,432.80,315.10,322.10
株C,348.40,443.40,340.10,357.80
株S,594.50,694.40,570.40,588.60
株F,816.40,911.30,805.40,818.00
株U,585.20,672.00,555.60,565.10
株N,759.50,813.20,711.30,725.60
株G,528.60,595.90,498.70,509.30
株L,340.70,410.00,298.20,299.60
株B,970.60,1040.30,967.60,978.20
株F,889.40,963.00,884.40,898.70
株B,428.90,487.80,384.90,392.80
株A,382.20,451.50,354.10,372.80
株V,683.30,775.80,657.50,665.60
株J,994.10,1090.30,984.80,1000.30
株Q,511.00,609.10,486.00,499.20
株N,715.20,775.40,703.90,712.40
株G,751.90,811.60,710.60,729.60
株P,465.80,543.70,434.90,440.60
株P,595.60,650.80,564.50,566.10
株F,723.80,796.10,706.80,710.00
株P,987.00,1048.20,967.20,971.30
株X,734.90,792.90,711.20,731.20
株X,874.00,945.50,842.80,845.10
株P,337.00,401.80,335.60,345.00
株K,964.10,1031.60,943.40,952.00
株C,596.50,672.00,552.50,560.00
株Q,872.70,943.90,867.00,885.60
株G,564.90,630.20,515.10,519.70
株F,685.00,774.60,657.90,658.90
株S,784.50,877.50,740.40,744.20
株B,905.90,998.40,861.50,878.10
株R,547.90,609.10,501.30,505.90
株V,354.40,441.10,347.80,367.60
株S,837.60,928.00,824.80,843.40
株P,634.00,695.60,609.70,620.80
株E,472.40,542.00,440.40,457.30
株U,447.30,519.20,434.30,439.90
株A,335.50,420.40,320.80,329.60
株C,907.40,992.50,877.70,894.80
株Y,459.60,522.00,444.00,455.20
株J,362.80,450.50,338.50,340.40
株E,501.90,570.00,454.70,461.20
株V,531.50,625.60,522.10,530.30
株X,444.10,516.00,435.40,452.10
株Y,916.10,983.30,893.60,900.00
株J,883.30,971.00,867.00,874.00
株V,803.10,873.30,773.80,782.60
株H,624.60,706.20,588.00,596.00
株D,514.90,578.70,513.30,533.20
株E,565.60,660.30,538.40,557.20
株B,960.90,1041.80,957.40,967.20
株S,853.70,922.40,810.60,830.00
株Y,679.80,774.10,631.70,649.50
株B,856.30,953.50,818.60,827.70
株H,959.40,1026.60,940.20,948.60
株X,953.50,1040.50,907.50,913.50
株W,723.00,801.80,677.90,680.80
株U,803.30,878.10,799.40,805.40
株O,998.90,1054.50,967.90,977.30
株H,653.90,753.80,626.20,636.20
株X,703.10,797.80,672.00,677.20
株X,541.40,640.70,518.50,528.70
株U,840.30,929.00,803.20,806.80
株D,718.10,796.60,688.50,698.40
株B,328.00,399.00,300.20,320.00
株M,532.70,584.00,524.70,543.00
株N,518.60,582.70,469.80,474.50
株R,922.70,1022.30,888.60,896.10
株A,964.90,1043.50,927.10,935.70
株Y,687.60,760.60,682.30,695.10
株N,728.90,814.50,722.90,729.60
株B,906.80,990.30,862.30,871.90
株I,469.20,546.00,439.00,446.90
株W,967.50,1046.90,935.30,943.70
株T,537.10,630.40,514.60,517.60
株N,387.70,474.30,383.40,387.90
株P,361.00,415.20,336.50,342.10
株R,720.60,809.80,717.20,734.60
株K,519.30,612.00,478.70,483.00
株W,626.10,705.70,577.10,596.80
株A,507.20,559.10,479.90,492.10
株T,626.10,687.00,619.90,626.60
株F,907.60,968.90,890.10,898.10
株O,625.40,681.70,580.80,593.10
株B,853.70,934.10,823.00,831.20
株X,467.20,546.30,464.50,473.90
株I,339.10,432.90,295.90,304.50
株U,449.40,509.80,408.80,427.40
株X,878.40,934.40,835.00,853.20
株G,887.30,980.50,845.30,853.30
株F,410.50,501.80,402.90,416.80
株C,810.80,895.40,806.60,818.90
株I,317.70,413.10,298.80,308.50
株R,725.80,792.50,707.00,719.20
株U,593.70,682.30,543.90,562.30
株L,707.00,781.90,677.00,687.70
株G,971.10,1041.80,928.60,930.20
株S,652.50,744.60,608.60,619.70
株L,932.70,1026.90,921.10,934.60
株D,475.00,553.80,469.60,485.70
株P,649.80,739.90,608.90,627.20
株R,365.90,429.40,354.90,370.50
株C,325.00,380.60,280.20,286.40
株M,578.10,653.10,568.10,578.10
株V,988.00,1057.10,983.30,995.00
株O,421.00,504.50,394.90,409.60
株L,689.10,748.70,653.60,658.50
株P,762.00,827.00,725.40,735.70
株Q,716.40,796.90,712.20,730.20
株L,316.10,367.40,285.20,292.30
株K,805.90,888.60,789.20,794.70
株W,572.10,669.50,544.70,560.90
株G,420.90,484.10,414.90,434.00
株E,404.70,483.10,357.20,376.10
株K,333.00,408.70,330.90,343.40
株V,571.60,671.00,555.30,567.50
株J,765.30,817.30,726.20,731.20
株X,935.70,1033.40,898.80,914.20
株S,389.40,474.70,355.70,358.00
株B,676.00,760.40,657.70,665.60
株R,867.10,927.60,838.60,852.40
株A,759.30,848.80,709.30,712.20
株V,324.10,391.10,308.50,318.10
株K,998.80,1078.00,979.80,990.20
株A,523.90,613.90,481.00,488.30
株W,482.60,575.90,442.80,446.40
株S,952.40,1024.90,943.60,948.80
株O,832.30,897.20,822.00,835.10
株L,824.80,906.30,788.10,800.90
株O,339.30,423.40,321.10,339.40
株Q,868.20,927.80,854.00,868.10
株K,486.10,542.60,484.70,493.00
株D,819.50,897.20,780.70,800.20
株D,528.30,597.00,495.80,504.00
株N,425.20,512.60,415.10,423.10
株V,914.30,1012.50,905.70,917.80
株V,949.30,1025.10,921.30,938.80
株B,673.70,759.30,623.80,624.90
株I,614.10,703.50,603.20,611.00
株U,344.90,421.80,309.50,317.90
株N,734.70,831.10,716.10,721.10
株K,399.10,453.40,366.70,382.30
株K,669.40,739.70,655.90,664.00
株P,856.80,907.30,811.00,814.30
株K,472.30,548.10,434.50,453.50
株V,709.10,764.30,674.90,676.80
株Y,982.40,1046.20,948.60,965.70
株U,330.10,423.40,303.30,304.30
株E,840.60,897.50,834.10,836.00
株I,356.60,409.40,344.80,358.70
株F,828.90,921.00,785.60,793.70
株R,952.30,1047.90,937.80,952.00
株O,440.70,494.00,396.10,407.20
株Q,429.40,490.30,400.10,412.30
株B,814.00,873.90,774.10,781.40
株M,682.10,742.70,668.50,670.50
株G,333.60,392.00,315.30,327.10
株C,512.70,599.30,465.70,474.30
株X,909.70,961.70,887.50,891.10
株Q,954.70,1040.50,941.00,961.00
株X,923.50,989.30,895.20,906.60
株N,427.60,508.30,423.40,434.20
株C,617.40,684.20,568.10,581.70
株M,934.00,1020.20,921.00,936.60
株A,549.30,629.40,548.00,564.00
株X,773.20,832.90,750.50,752.50
株M,467.50,542.20,436.90,443.00
株N,311.40,411.20,276.50,284.90
株L,649.90,723.80,645.60,660.50
株R,928.40,1005.10,882.70,895.90
株I,593.80,657.00,561.30,578.80
株Y,624.60,696.20,608.50,612.30
株F,940.90,1035.30,912.40,916.50
株P,316.00,390.20,282.60,291.20
株Y,521.30,583.40,512.00,527.20
株I,862.20,950.00,814.70,831.80
株X,811.00,871.80,792.60,806.20
株D,805.00,859.40,768.30,774.90
株E,356.70,452.60,355.20,362.20
株U,763.60,850.50,740.80,749.80
株M,485.50,584.70,460.90,463.90
株V,445.90,535.70,401.00,411.90
株T,651.20,721.50,625.70,632.90
株H,643.50,709.60,612.50,620.90
株P,859.30,936.80,838.50,845.90
株B,750.50,830.20,705.30,722.50
株Q,493.30,567.00,480.20,488.50
株D,681.20,747.50,658.70,668.70
株W,687.80,773.60,645.20,649.70
株A,332.50,386.20,328.10,335.40
株K,669.80,761.70,621.90,634.80
株P,734.10,792.90,686.50,695.80
株F,392.60,479.50,357.70,365.90
株V,897.90,960.30,884.00,888.10
株Q,885.10,952.20,869.20,874.10
株Y,528.30,581.60,514.10,522.80
株O,308.40,369.20,292.70,297.80
株G,430.50,488.90,405.80,407.70
株A,679.40,753.10,659.60,672.10
株S,436.20,514.10,413.00,427.50
株U,507.80,579.10,497.20,516.00
株Q,941.50,1014.60,903.20,915.60
株L,555.40,613.80,512.70,529.70
株W,330.60,394.30,290.00,309.10
株C,453.00,530.70,417.20,434.50
株V,598.50,671.80,596.10,611.30
株P,562.40,643.50,541.00,550.60
株P,547.90,620.50,508.10,527.50
株W,375.20,464.40,357.60,370.40
株C,442.10,500.70,397.20,405.20
株W,858.70,919.60,850.70,868.70
株C,678.50,762.70,660.20,674.00
株J,582.90,675.10,563.60,577.90
株I,597.40,659.40,565.50,567.50
株E,342.10,401.20,338.00,349.80
株D,701.20,787.00,694.10,712.20
株V,366.30,448.30,347.40,361.70
株F,576.50,630.00,557.50,565.00
株G,752.00,826.10,740.00,751.30
株T,341.30,415.40,339.30,350.00
株C,755.20,809.00,735.90,754.40
株R,625.40,703.00,576.80,581.70
株J,363.90,432.20,317.10,321.10
株T,974.50,1043.80,967.40,981.10
株E,307.00,362.90,257.20,258.20
株R,563.10,618.00,547.80,563.20
株I,457.90,540.60,444.30,452.50
株A,878.00,958.80,846.50,862.30
株M,343.30,405.20,294.10,307.40
株M,525.80,587.90,479.30,497.10
株L,517.20,610.30,511.70,525.70
株A,520.20,613.00,498.30,515.10
株G,530.10,582.70,480.10,482.50
株P,729.60,780.30,694.40,709.90
株K,375.00,452.70,358.80,373.30
株O,430.70,481.20,402.40,419.10
株B,938.90,1037.90,934.90,948.40
株G,421.30,507.60,415.20,417.70
株W,676.90,750.30,669.40,671.60
株F,356.80,408.20,323.70,328.60
株Y,970.30,1033.30,923.70,925.50
株M,902.80,998.90,876.60,882.10
株C,818.80,894.20,783.10,788.80
株Y,531.30,589.20,520.50,523.70
株B,677.40,741.10,646.10,663.90
株Y,628.50,692.40,596.50,605.60
株P,332.60,413.40,329.10,333.90
株J,826.00,910.10,785.80,800.80
株T,676.20,749.50,673.70,683.60
株S,666.90,754.30,656.30,676.20
株Q,325.00,401.50,277.60,296.60
株H,765.30,820.10,729.60,744.40
株Q,858.40,912.60,820.70,829.20
株R,357.20,417.00,349.40,362.40
株K,934.40,1026.20,918.70,930.60
株K,485.10,551.40,462.00,474.90
株D,861.70,955.10,813.30,822.60
株A,471.70,542.50,445.60,460.90
株J,685.00,760.40,677.30,679.30
株H,863.70,935.00,850.00,852.10
株T,386.70,466.60,353.80,367.10
株K,360.20,453.00,343.30,347.50
株Q,631.70,691.60,583.00,586.90
株Y,527.10,625.70,487.40,490.40
株H,707.20,772.80,688.70,706.20
株T,642.70,723.50,621.30,637.20
株J,656.30,723.40,645.80,659.70
株F,723.40,782.70,716.00,727.60
株I,518.30,585.30,469.60,471.70
株V,571.30,667.20,560.90,566.40
株T,708.10,772.30,701.20,704.60
株K,662.20,733.00,639.90,659.60
株Q,495.60,559.00,491.00,497.60
株T,497.00,569.90,488.40,497.90
株C,525.90,613.40,519.20,532.50
株L,550.10,633.80,505.60,508.70
株V,322.30,412.10,292.40,304.10
株W,854.30,947.60,821.40,824.20
株F,709.90,799.60,673.70,692.70
株Q,826.50,924.80,781.90,783.20
株X,536.60,586.90,531.90,535.50
株S,744.10,842.30,707.60,715.90
株P,557.00,612.10,513.70,532.20
株M,844.20,915.00,841.80,859.40
株V,834.30,930.10,799.90,810.90
株M,875.90,953.30,832.80,846.40
株V,734.20,798.00,687.90,707.20
株F,378.50,447.80,375.00,384.70
株U,579.10,672.60,534.00,546.90
株O,991.80,1076.90,942.50,952.80
株C,461.10,519.20,452.20,456.10
株W,460.50,558.90,418.30,435.20
株D,875.30,933.50,842.90,845.30
株I,994.80,1084.00,946.50,956.40
株R,923.50,1008.50,911.40,931.00
株M,817.70,875.20,813.70,826.10
株M,425.70,517.00,408.60,412.70
株P,353.70,446.50,310.70,328.10
株H,460.30,526.30,454.30,458.50
株O,816.70,872.30,806.80,825.90
株E,718.60,795.10,692.50,697.00
株L,645.40,726.00,644.10,646.20
株J,731.10,817.80,687.80,703.70
株D,510.60,610.50,484.60,487.30
株P,913.50,1011.80,882.20,890.10
株X,901.50,983.20,866.10,873.50
株W,648.40,699.30,645.80,647.80
株A,515.50,592.10,482.80,497.60
株I,336.20,403.90,327.70,342.40
株I,313.70,397.50,288.20,302.80
株W,717.20,771.80,705.00,713.00
株I,948.50,1017.30,901.50,907.10
株G,544.20,598.70,540.00,555.10
株Q,313.70,408.30,276.40,286.70
株K,778.70,865.70,753.90,755.60
株T,635.70,718.90,598.80,607.60
株T,951.30,1009.40,914.90,930.70
株X,413.60,506.10,389.40,408.60
株L,472.20,535.80,461.50,479.10
株W,709.50,808.60,682.30,689.90
株I,328.60,422.20,300.40,309.60
株I,442.60,517.20,408.70,416.60
株T,933.60,1024.30,897.30,899.50
株P,725.80,802.10,702.90,707.60
株Y,616.80,710.50,605.30,607.20
株N,790.10,846.10,772.70,776.70
株G,942.70,995.90,906.40,923.70
株I,369.80,453.30,327.00,333.80
株A,710.40,796.10,697.90,704.80
株N,945.20,996.60,904.70,912.80
株V,635.00,690.30,626.10,638.20
株W,907.30,982.10,861.50,873.90
株P,541.20,618.90,516.20,519.30
株S,609.90,678.60,605.80,611.30
株Y,898.10,982.90,894.50,913.90
株H,748.30,826.10,730.80,732.70
株C,453.70,519.60,450.10,469.10
株L,402.60,473.70,359.00,367.80
株M,617.80,703.70,577.90,588.50
株V,649.50,729.80,621.00,640.70
株D,779.40,847.30,766.80,768.10
株W,631.10,717.20,617.90,628.00
株O,394.00,472.40,383.50,384.50
株B,367.10,432.70,350.90,369.50
株F,689.80,748.70,667.10,685.40
株I,626.80,707.70,592.50,605.80
株H,654.30,737.70,623.60,629.10
株T,810.10,877.00,770.90,781.60
株G,606.30,663.50,597.70,616.10
株J,765.70,863.00,730.90,750.10
株W,981.90,1056.20,959.40,969.50
株Q,924.70,1009.30,905.00,920.60
株K,457.40,513.90,415.80,420.70
株A,927.00,1013.50,885.60,887.70
株R,496.80,563.40,478.40,496.00
株H,853.30,951.30,834.40,838.00
株R,434.10,502.10,394.60,410.00
株C,785.60,858.50,760.80,775.80
株W,983.90,1064.30,978.40,988.90
株G,890.70,986.40,850.60,866.80
株S,909.90,1003.90,884.40,903.30
株F,838.30,938.30,789.90,806.50
株W,775.70,832.70,752.40,760.30
株O,997.50,1054.60,949.10,960.70
株A,631.10,699.50,600.80,602.30
株L,968.60,1054.20,958.50,969.10
株E,391.90,482.00,370.00,378.00
株T,371.40,442.20,340.30,342.80
株B,346.60,401.90,335.00,342.20
株H,330.90,425.60,281.80,297.60
株B,888.60,982.80,857.30,864.70
株F,322.30,386.90,315.80,326.00
株I,470.70,543.00,455.00,456.70
株W,385.70,445.00,341.40,360.00
株N,370.30,469.20,367.00,370.40
株Q,312.30,364.80,272.00,282.10
株M,827.00,907.20,806.70,825.90
株L,536.50,607.10,487.70,503.80
株B,664.80,715.40,661.00,672.70
株J,701.00,766.60,663.40,680.40
株Q,778.40,830.50,733.60,735.80
株D,476.00,541.30,429.00,432.80
株Q,337.90,435.90,336.60,354.30
株E,732.60,786.80,703.60,713.40
株T,834.60,913.50,821.10,839.20
株O,668.90,726.70,619.30,637.40
株U,655.90,709.10,637.50,645.30
株G,470.60,551.30,460.80,480.00
株O,507.40,597.20,493.10,506.10
株C,821.30,871.50,775.10,789.80
株M,999.50,1096.70,988.20,996.80
株H,698.30,768.50,663.10,667.10
株X,754.50,828.60,731.10,734.10
株K,300.30,369.00,291.50,299.50
株G,332.40,394.40,299.10,301.10
株A,702.60,785.20,672.40,691.50
株E,907.40,996.10,880.70,890.70
株C,886.80,967.10,884.10,893.00
株Q,715.20,765.70,685.90,699.60
株T,849.00,908.90,840.70,846.70
株K,326.40,376.60,286.10,293.50
株M,553.60,622.40,544.70,546.20
株V,641.10,725.90,619.80,622.80
株E,989.90,1072.10,960.60,975.60
株X,330.70,428.40,310.60,324.20
株N,468.90,563.10,463.90,465.50
株Q,324.70,389.30,288.30,296.90
株R,395.50,491.10,391.40,405.30
株S,514.10,612.50,493.00,510.00
株Y,381.00,474.50,376.10,377.20
株Y,509.60,567.80,481.80,485.60
株E,710.90,796.90,675.00,686.10
株P,983.10,1077.80,970.90,987.10
株H,992.50,1057.50,952.80,955.40
株Y,842.10,917.20,827.70,835.40
株O,552.50,641.10,513.20,521.80
株K,466.20,534.30,444.00,453.00
株V,468.10,561.90,425.40,436.40
株C,851.50,939.70,806.40,815.60
株A,302.60,372.20,268.50,275.60
株B,310.50,382.20,262.90,274.80
株T,922.20,1004.40,909.40,923.80
株F,489.60,540.80,475.90,479.80
株G,543.40,600.20,510.50,520.90
株H,446.40,528.00,415.00,434.50
株C,442.40,498.80,424.00,437.30
株T,767.90,853.00,753.80,767.50
株N,522.10,591.60,497.40,513.50
株X,853.00,908.30,824.30,828.30
株F,908.10,983.20,872.00,883.00
株Y,554.60,623.10,519.80,532.40
株A,573.50,627.90,556.80,573.50
株T,508.40,597.00,465.90,481.30
株J,799.70,891.20,783.40,791.00
株N,417.80,477.30,383.40,397.10
株R,842.40,932.80,808.70,827.70
株I,429.20,499.00,420.80,438.20
株W,764.40,853.70,750.60,768.80
株G,412.20,469.00,399.20,410.00
株F,987.40,1058.00,971.20,985.70
株X,825.60,879.70,800.30,811.10
株P,380.60,450.30,351.70,359.30
株Q,683.10,737.00,648.70,661.80
株M,745.90,833.40,743.00,758.10
株Q,540.40,629.50,521.00,530.20
株M,878.70,935.60,840.80,860.00
株C,791.70,857.80,765.30,771.40
株M,760.00,842.30,713.80,732.30
株X,709.80,772.10,668.40,686.00
株A,633.10,727.30,619.40,632.70
株M,869.90,920.20,822.40,830.60
株V,376.20,474.30,366.80,368.50
株U,316.00,373.90,276.80,289.50
株B,488.90,549.10,447.80,467.30
株X,361.30,430.90,346.30,358.10
株G,682.90,771.40,676.70,694.70
株M,498.10,572.50,461.20,471.00
株V,646.80,717.40,600.90,612.80
株U,691.30,783.60,683.70,696.90
株A,787.30,865.10,746.50,748.00
株W,746.90,802.70,741.00,754.90
株N,556.40,615.70,532.20,550.00
株L,941.10,1026.40,902.20,909.60
株V,848.70,919.80,810.70,821.20
株G,845.40,917.50,822.20,841.60
株J,564.20,629.40,545.80,548.90
株K,363.80,434.80,354.20,356.70
株W,866.50,933.90,843.50,848.10
株S,496.80,561.70,460.90,466.80
株X,839.60,936.70,825.90,829.10
株J,957.20,1019.80,914.20,925.10
株W,438.00,519.00,429.50,444.40
株J,358.70,424.20,341.00,357.00
株B,683.90,766.90,646.80,659.20
株J,405.60,460.30,363.10,370.50
株F,701.20,789.20,688.00,693.10
株E,657.80,751.70,627.50,639.40
株B,679.30,731.60,654.00,672.30
株W,629.80,713.60,599.10,616.00
株K,645.60,706.30,618.90,631.00
株K,550.80,634.00,508.00,520.40
株O,805.90,889.60,759.40,767.60
株D,367.90,420.00,331.10,334.50
株N,479.60,554.80,474.40,478.60
株O,503.20,556.90,461.00,472.40
株A,500.70,567.60,468.70,471.20
